FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1745612|El Mahdi Mine|Mine|CO|08|Ouray|091|380335N|1073915W|38.0597155|-107.6542263|||||2706|8878|Ouray|06/24/1997|
1745613|Granger Mine|Mine|CO|08|Ouray|091|380421N|1074005W|38.072493|-107.6681152|||||2932|9619|Ouray|06/24/1997|
1745614|Memphis Mine|Mine|CO|08|Ouray|091|380243N|1074022W|38.0452712|-107.6728375|||||2827|9275|Ouray|06/24/1997|
1745615|Mineral Farm Mine|Mine|CO|08|Ouray|091|380042N|1074038W|38.0116606|-107.6772822|||||2639|8658|Ouray|06/24/1997|
1745616|Nasby Mine|Mine|CO|08|Ouray|091|380314N|1074125W|38.053882|-107.6903376|||||2308|7572|Ouray|06/24/1997|
1745617|Neodesha Mine|Mine|CO|08|Ouray|091|380327N|1074029W|38.0574931|-107.674782|||||2619|8592|Ouray|06/24/1997|
1745618|News Boy Mine|Mine|CO|08|Ouray|091|380425N|1074101W|38.0736039|-107.6836709|||||2614|8576|Ouray|06/24/1997|
1745619|Park Placer Mine|Mine|CO|08|Ouray|091|380450N|1074230W|38.080548|-107.7083931|||||2207|7241|Ouray|06/24/1997|
1745620|Prince Lode Claims Mine|Mine|CO|08|Ouray|091|380053N|1074018W|38.0147161|-107.6717266|||||2437|7995|Ouray|06/24/1997|
1745621|Senorita Mine|Mine|CO|08|Ouray|091|380452N|1074104W|38.0811037|-107.6845041|||||2660|8727|Ouray|06/24/1997|
1745622|West View Mine|Mine|CO|08|Ouray|091|380243N|1074022W|38.0452712|-107.6728375|||||2827|9275|Ouray|06/24/1997|
1745623|Whippoorwill Mine|Mine|CO|08|Ouray|091|380122N|1074031W|38.0227715|-107.6753377|||||2364|7756|Ouray|06/24/1997|
1745884|D and J Mine|Mine|CO|08|Saguache|109|382400N|1061501W|38.3999988|-106.2503013|||||3359|11020|Mount Ouray|06/24/1997|
1745887|Bonita Group Mine|Mine|CO|08|Saguache|109|382340N|1060926W|38.394443|-106.1572422|||||2937|9636|Mount Ouray|06/24/1997|
1763874|Valley View Mine|Mine|CO|08|Saguache|109|382340N|1060844W|38.394443|-106.1455751|||||2803|9196|Mount Ouray|09/09/1997|
1763911|Happy Jack Mine|Mine|CO|08|Ouray|091|380410N|1074052W|38.0694373|-107.6811709|||||2589|8494|Ouray|09/09/1997|
1763912|Hummingbird Mine|Mine|CO|08|Ouray|091|380348N|1074004W|38.0633264|-107.6678374|||||2592|8504|Ouray|09/09/1997|
1794709|Ouray Hot Springs|Spring|CO|08|Ouray|091|380116N|1074021W|38.0211049|-107.6725599|||||2372|7782|Ouray|05/18/1998|
1795016|Dallas Park Cemetery|Cemetery|CO|08|Ouray|091|380931N|1074757W|38.1586016|-107.7992274|||||2236|7336|Ridgway|05/18/1998|
1795017|Ridgway Schools|School|CO|08|Ouray|091|380913N|1074553W|38.1536018|-107.764782|||||2158|7080|Ridgway|05/18/1998|
1795018|Ridgway Community Library|Building|CO|08|Ouray|091|380909N|1074526W|38.1524907|-107.7572818|||||2140|7021|Ridgway|05/18/1998|
1795019|Ridgway Post Office|Post Office|CO|08|Ouray|091|380909N|1074523W|38.1524907|-107.7564483|||||2137|7011|Ridgway|05/18/1998|
1795020|Ridgway Fire Department (historical)|Building|CO|08|Ouray|091|380907N|1074524W|38.1519351|-107.7567261|||||2140|7021|Ridgway|05/18/1998|
1795021|Ridgway Town Park|Park|CO|08|Ouray|091|380908N|1074522W|38.1522129|-107.7561706|||||2137|7011|Ridgway|05/18/1998|
1795022|Ridgway Volunteer Fire Department|Building|CO|08|Ouray|091|380911N|1074519W|38.1531696|-107.7551978|||||2133|6998|Ridgway|05/18/1998|12/28/2011
1795023|Ridgway Town Hall|Building|CO|08|Ouray|091|380908N|1074520W|38.1522129|-107.755615|||||2135|7005|Ridgway|05/18/1998|
1795024|Ridgway Community Church|Church|CO|08|Ouray|091|380906N|1074533W|38.1516574|-107.7592262|||||2147|7044|Ridgway|05/18/1998|
1795025|Mountain Medical Center|Hospital|CO|08|Ouray|091|380907N|1074503W|38.1518502|-107.7509627|||||2126|6975|Ridgway|05/18/1998|12/29/2011
1795026|Ridgway Rehabilitation Center|Building|CO|08|Ouray|091|380907N|1074502W|38.1518502|-107.7506909|||||2127|6978|Ridgway|05/18/1998|12/29/2011
1795257|Ouray County Fairgrounds and Rodeo|Locale|CO|08|Ouray|091|380905N|1074501W|38.1513797|-107.7503371|||||2128|6982|Ridgway|05/18/1998|
1795258|Ridgway Area Chamber of Commerce|Building|CO|08|Ouray|091|380904N|1074501W|38.1511019|-107.7503371|||||2128|6982|Ridgway|05/18/1998|
1795267|Chief Ouray and Chipeta Memorial|Park|CO|08|Montrose|085|382605N|1075208W|38.4347091|-107.8689513|||||1807|5928|Montrose East|05/18/1998|
1852844|Loghill Village|Populated Place|CO|08|Ouray|091|381143N|1074646W|38.1952677|-107.7795043|||||2403|7884|Ridgway|01/21/2000|03/21/2008
1935540|Ouray Division|Census|CO|08|Ouray|091|380924N|1074559W|38.1566573|-107.7664486|||||2155|7070|Ridgway|09/26/2001|02/04/2009
2408628|Loghill Village Census Designated Place|Census|CO|08|Ouray|091|381146N|1074644W|38.1961811|-107.7789455|||||2400|7874|Ridgway|03/11/2008|01/19/2011
2411342|City of Ouray|Civil|CO|08|Ouray|091|380138N|1074024W|38.0271687|-107.67347|||||2344|7690|Ouray|03/11/2008|
2412551|Town of Ridgway|Civil|CO|08|Ouray|091|380926N|1074514W|38.1572624|-107.75379|||||2124|6968|Ridgway|03/11/2008|
2583224|Colona Census Designated Place|Census|CO|08|Ouray|091|381939N|1074646W|38.3275099|-107.779306|||||1940|6365|Colona|03/31/2010|
2583285|Portland Census Designated Place|Census|CO|08|Ouray|091|380521N|1074143W|38.0892216|-107.695234|||||2469|8100|Ouray|03/31/2010|
2666856|Ouray Volunteer Fire Department|Building|CO|08|Ouray|091|380123N|1074016W|38.02309|-107.67118|||||2374|7789|Ouray|12/28/2011|
2667351|Log Hill Mesa Fire Protection District Station 1|Building|CO|08|Ouray|091|381741N|1074934W|38.2946332|-107.8260989|||||2157|7077|Colona|12/28/2011|
2667352|Log Hill Mesa Fire Protection District Station 2 Headquarters|Building|CO|08|Ouray|091|381115N|1074804W|38.1875768|-107.8012363|||||2428|7966|Ridgway|12/27/2011|
